animals_code,name,sex,age,species_code,herd,capture_site,data_source,note,insert_timestamp,commonHerd,coreGYE,Fed
38813,,"","",1,North Bighorn,Horseshoe,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
37035,,"","",1,North Bighorn,Red Canyon,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36542,,"","",1,North Bighorn,Kerns WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36618,,"","",1,North Bighorn,Amsden Creek WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36585,,"","",1,North Bighorn,Sunlight Mesa,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36566,,"","",1,North Bighorn,Horseshoe,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36553,,"","",1,North Bighorn,Kerns WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36612,,"","",1,North Bighorn,Bear Creek,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36564,,"","",1,North Bighorn,Horseshoe,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36550,,"","",1,North Bighorn,Columbus Peak,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36551,,"","",1,North Bighorn,Kerns WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36593,,"","",1,North Bighorn,Red Canyon,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36567,,"","",1,North Bighorn,Amsden Creek WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36581,,"","",1,North Bighorn,Red Canyon,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36559,,"","",1,North Bighorn,Kerns WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36568,,"","",1,North Bighorn,Horseshoe,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
37034,,"","",1,North Bighorn,Red Canyon,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36579,,"","",1,North Bighorn,Bear Creek,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36569,,"","",1,North Bighorn,Horseshoe,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36561,,"","",1,North Bighorn,Horseshoe,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36636,,"","",1,North Bighorn,Amsden Creek WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36613,,"","",1,North Bighorn,Devils Canyon,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36574,,"","",1,North Bighorn,Amsden Creek WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36634,,"","",1,North Bighorn,Amsden Creek WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36556,,"","",1,North Bighorn,Kerns WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36570,,"","",1,North Bighorn,Horseshoe,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36562,,"","",1,North Bighorn,Horseshoe,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36611,,"","",1,North Bighorn,Devils Canyon,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
39139,,"","",1,North Bighorn,Bear Creek,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
39536,,"","",1,North Bighorn,Kerns WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
39537,,"","",1,North Bighorn,Bear Creek,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
43528,,"","",1,North Bighorn,Bear Creek,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
39533,,"","",1,North Bighorn,Flying H,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
39535,,"","",1,North Bighorn,Red Canyon,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
39138,,"","",1,North Bighorn,Shell Creek,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
46530,,"","",1,North Bighorn,Shell Creek,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
39098,,"","",1,North Bighorn,Flying H,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
43876,,"","",1,North Bighorn,Kerns WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
43875,,"","",1,North Bighorn,Flying H,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
39095,,"","",1,North Bighorn,Shell Creek,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
43877,,"","",1,North Bighorn,Flying H,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
38778,,"","",1,North Bighorn,Bear Creek,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36546,,"","",1,North Bighorn,Kerns WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36565,,"","",1,North Bighorn,Amsden Creek WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
39040,,"","",1,North Bighorn,Columbus Peak,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
38805,,"","",1,North Bighorn,Columbus Peak,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
38810,,"","",1,North Bighorn,Columbus Peak,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
37987,,"","",1,North Bighorn,Amsden Creek WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
38815,,"","",1,North Bighorn,Horseshoe,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
39038,,"","",1,North Bighorn,Horseshoe,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
37037,,"","",1,North Bighorn,Devils Canyon,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
38812,,"","",1,North Bighorn,Columbus Peak,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
39056,,"","",1,North Bighorn,Amsden Creek WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36578,,"","",1,North Bighorn,Bear Creek,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
39097,,"","",1,North Bighorn,Flying H,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
43531,,"","",1,North Bighorn,Bear Creek,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
38819,,"","",1,North Bighorn,Horseshoe,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
39041,,"","",1,North Bighorn,Devils Canyon,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
43536,,"","",1,North Bighorn,Red Canyon,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
39093,,"","",1,North Bighorn,Bud Love,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36583,,"","",1,North Bighorn,Red Canyon,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
39099,,"","",1,North Bighorn,Flying H,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
39096,,"","",1,North Bighorn,Shell Creek,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
39049,,"","",1,North Bighorn,Bear Creek,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
39094,,"","",1,North Bighorn,Bud Love,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36576,,"","",1,North Bighorn,Bear Creek,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
38818,,"","",1,North Bighorn,Columbus Peak,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
38816,,"","",1,North Bighorn,Amsden Creek WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
38808,,"","",1,North Bighorn,Kerns WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36577,,"","",1,North Bighorn,Bear Creek,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36614,,"","",1,North Bighorn,Devils Canyon,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
38817,,"","",1,North Bighorn,Horseshoe,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36560,,"","",1,North Bighorn,Columbus Peak,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36575,,"","",1,North Bighorn,Bear Creek,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36595,,"","",1,North Bighorn,Red Canyon,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
38809,,"","",1,North Bighorn,Kerns WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
39036,,"","",1,North Bighorn,Horseshoe,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
38807,,"","",1,North Bighorn,Kerns WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36582,,"","",1,North Bighorn,Red Canyon,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36637,,"","",1,North Bighorn,Amsden Creek WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
38814,,"","",1,North Bighorn,Horseshoe,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36545,,"","",1,North Bighorn,Kerns WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
39043,,"","",1,North Bighorn,Red Canyon,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
38806,,"","",1,North Bighorn,Kerns WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36590,,"","",1,North Bighorn,Sunlight Mesa,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36548,,"","",1,North Bighorn,Kerns WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36563,,"","",1,North Bighorn,Horseshoe,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
38813,,"","",1,North Bighorn,Horseshoe,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
37035,,"","",1,North Bighorn,Red Canyon,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36542,,"","",1,North Bighorn,Kerns WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36618,,"","",1,North Bighorn,Amsden Creek WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36585,,"","",1,North Bighorn,Sunlight Mesa,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36566,,"","",1,North Bighorn,Horseshoe,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36553,,"","",1,North Bighorn,Kerns WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36612,,"","",1,North Bighorn,Bear Creek,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36564,,"","",1,North Bighorn,Horseshoe,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36550,,"","",1,North Bighorn,Columbus Peak,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36551,,"","",1,North Bighorn,Kerns WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36593,,"","",1,North Bighorn,Red Canyon,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36567,,"","",1,North Bighorn,Amsden Creek WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36581,,"","",1,North Bighorn,Red Canyon,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36559,,"","",1,North Bighorn,Kerns WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36568,,"","",1,North Bighorn,Horseshoe,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
37034,,"","",1,North Bighorn,Red Canyon,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36579,,"","",1,North Bighorn,Bear Creek,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36569,,"","",1,North Bighorn,Horseshoe,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36561,,"","",1,North Bighorn,Horseshoe,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36636,,"","",1,North Bighorn,Amsden Creek WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36613,,"","",1,North Bighorn,Devils Canyon,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36574,,"","",1,North Bighorn,Amsden Creek WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36634,,"","",1,North Bighorn,Amsden Creek WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36556,,"","",1,North Bighorn,Kerns WHMA,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36570,,"","",1,North Bighorn,Horseshoe,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36562,,"","",1,North Bighorn,Horseshoe,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
36611,,"","",1,North Bighorn,Devils Canyon,WGFD (Eric Maichak),"",2020-06-10 09:26:30,North Bighorn,NO,NO
YCR_Elk_219.100,,"","",1,Northern,"","Rickbeil et al, 2019","",2019-11-12 11:14:08,Northern,YES,NO
YCR_Elk_219.100B,,"","",1,Northern,"","Rickbeil et al, 2019","",2019-11-12 11:14:08,Northern,YES,NO
YCR_Elk_219.140,,"","",1,Northern,"","Rickbeil et al, 2019","",2019-11-12 11:14:08,Northern,YES,NO
YCR_Elk_219.140B,,"","",1,Northern,"","Rickbeil et al, 2019","",2019-11-12 11:14:08,Northern,YES,NO
YCR_Elk_220.440,,"","",1,Northern,"","Rickbeil et al, 2019","",2019-11-12 11:14:08,Northern,YES,NO
YCR_Elk_220.460,,"","",1,Northern,"","Rickbeil et al, 2019","",2019-11-12 11:14:08,Northern,YES,NO
YCR_Elk_220.460B,,"","",1,Northern,"","Rickbeil et al, 2019","",2019-11-12 11:14:08,Northern,YES,NO
YCR_Elk_220.480,,"","",1,Northern,"","Rickbeil et al, 2019","",2019-11-12 11:14:08,Northern,YES,NO
YCR_Elk_220.500,,"","",1,Northern,"","Rickbeil et al, 2019","",2019-11-12 11:14:08,Northern,YES,NO
YCR_Elk_220.500B,,"","",1,Northern,"","Rickbeil et al, 2019","",2019-11-12 11:14:08,Northern,YES,NO
YCR_Elk_220.520B,,"","",1,Northern,"","Rickbeil et al, 2019","",2019-11-12 11:14:08,Northern,YES,NO
YCR_Elk_220.540,,"","",1,Northern,"","Rickbeil et al, 2019","",2019-11-12 11:14:08,Northern,YES,NO
YCR_Elk_220.560,,"","",1,Northern,"","Rickbeil et al, 2019","",2019-11-12 11:14:08,Northern,YES,NO
YCR_Elk_220.560B,,"","",1,Northern,"","Rickbeil et al, 2019","",2019-11-12 11:14:08,Northern,YES,NO
YCR_Elk_220.580,,"","",1,Northern,"","Rickbeil et al, 2019","",2019-11-12 11:14:08,Northern,YES,NO
YCR_Elk_220.580B,,"","",1,Northern,"","Rickbeil et al, 2019","",2019-11-12 11:14:08,Northern,YES,NO
YCR_Elk_220.600,,"","",1,Northern,"","Rickbeil et al, 2019","",2019-11-12 11:14:08,Northern,YES,NO
YCR_Elk_220.600B,,"","",1,Northern,"","Rickbeil et al, 2019","",2019-11-12 11:14:08,Northern,YES,NO
YCR_Elk_220.640,,"","",1,Northern,"","Rickbeil et al, 2019","",2019-11-12 11:14:08,Northern,YES,NO
YCR_Elk_220.640B,,"","",1,Northern,"","Rickbeil et al, 2019","",2019-11-12 11:14:08,Northern,YES,NO
YCR_Elk_220.660,,"","",1,Northern,"","Rickbeil et al, 2019","",2019-11-12 11:14:08,Northern,YES,NO
ELK_012,,"","",1,Pinedale,Fall Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_013,,"","",1,Pinedale,Fall Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_015,,"","",1,Pinedale,Fall Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_016,,"","",1,Pinedale,Fall Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_136,,"","",1,Pinedale,Fall Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_137,,"","",1,Pinedale,Fall Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_138,,"","",1,Pinedale,Fall Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_139,,"","",1,Pinedale,Fall Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_486,,"","",1,Pinedale,Fall Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_492,,"","",1,Pinedale,Fall Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_493,,"","",1,Pinedale,Fall Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_506,,"","",1,Pinedale,Fall Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_520,,"","",1,Pinedale,Fall Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_731,,"","",1,Pinedale,Fall Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_732,,"","",1,Pinedale,Fall Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_734,,"","",1,Pinedale,Fall Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_737,,"","",1,Pinedale,Fall Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_740,,"","",1,Pinedale,Fall Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_917,,"","",1,Pinedale,Fall Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_919,,"","",1,Pinedale,Fall Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_014,,"","",1,Pinedale,Muddy Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_038,,"","",1,Pinedale,Muddy Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_039,,"","",1,Pinedale,Muddy Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_040,,"","",1,Pinedale,Muddy Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_049,,"","",1,Pinedale,Muddy Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_055,,"","",1,Pinedale,Muddy Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_056,,"","",1,Pinedale,Muddy Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_140,,"","",1,Pinedale,Muddy Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_141,,"","",1,Pinedale,Muddy Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_142,,"","",1,Pinedale,Muddy Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_143,,"","",1,Pinedale,Muddy Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_171,,"","",1,Pinedale,Muddy Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_172,,"","",1,Pinedale,Muddy Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_173,,"","",1,Pinedale,Muddy Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_174,,"","",1,Pinedale,Muddy Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_175,,"","",1,Pinedale,Muddy Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_407,,"","",1,Pinedale,Muddy Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_408,,"","",1,Pinedale,Muddy Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_409,,"","",1,Pinedale,Muddy Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_410,,"","",1,Pinedale,Muddy Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_723,,"","",1,Pinedale,Muddy Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_725,,"","",1,Pinedale,Muddy Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_726,,"","",1,Pinedale,Muddy Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_730,,"","",1,Pinedale,Muddy Creek,WGFD,"",2020-02-24 12:52:06,Pinedale,NO,YES
ELK_057,,"","",1,Pinedale,Scab Creek,WGFD,"",2020-02-24 12:52:07,Pinedale,NO,YES
ELK_058,,"","",1,Pinedale,Scab Creek,WGFD,"",2020-02-24 12:52:07,Pinedale,NO,YES
ELK_799,,"","",1,Pinedale,Scab Creek,WGFD,"",2020-02-24 12:52:07,Pinedale,NO,YES
ELK_800,,"","",1,Pinedale,Scab Creek,WGFD,"",2020-02-24 12:52:07,Pinedale,NO,YES
ELK_804,,"","",1,Pinedale,Scab Creek,WGFD,"",2020-02-24 12:52:07,Pinedale,NO,YES
ELK_806,,"","",1,Pinedale,Scab Creek,WGFD,"",2020-02-24 12:52:07,Pinedale,NO,YES
ELK_807,,"","",1,Pinedale,Scab Creek,WGFD,"",2020-02-24 12:52:07,Pinedale,NO,YES
ELK_809,,"","",1,Pinedale,Scab Creek,WGFD,"",2020-02-24 12:52:07,Pinedale,NO,YES
ELK_833,,"","",1,Pinedale,Scab Creek,WGFD,"",2020-02-24 12:52:07,Pinedale,NO,YES
ELK_834,,"","",1,Pinedale,Scab Creek,WGFD,"",2020-02-24 12:52:07,Pinedale,NO,YES
ELK_976,,"","",1,Pinedale,Scab Creek,WGFD,"",2020-02-24 12:52:07,Pinedale,NO,YES
ELK_992,,"","",1,Pinedale,Scab Creek,WGFD,"",2020-02-24 12:52:07,Pinedale,NO,YES
ELK_936,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_937,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_938,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_939,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_940,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_941,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_942,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_943,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_944,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_945,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_946,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_947,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_948,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_949,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_950,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_952,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_953,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_954,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_955,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_957,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_958,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_959,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_960,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_961,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_962,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_963,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_964,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_965,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_966,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_967,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_968,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_969,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_970,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_971,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_972,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_973,,"","",1,Piney,Banulis,WGFD,"",2020-02-24 12:52:05,Piney,NO,YES
ELK_017,,"","",1,Piney,Bench Corral,WGFD,"",2020-02-24 12:52:06,Piney,NO,YES
ELK_018,,"","",1,Piney,Bench Corral,WGFD,"",2020-02-24 12:52:06,Piney,NO,YES
